id,Country,Time,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
GM0060,Ameland,Biggest Party,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GM0063,het Bildt,Total,6406.0,6406.0,6406.0,6406.0,6406.0,6406.0,6406.0,6406.0,6406.0,6406.0,6406.0
GM0063,het Bildt,per Neutral,0.194654564,0.194654564,0.194654564,0.194654564,0.194654564,0.194654564,0.194654564,0.194654564,0.194654564,0.194654564,0.194654564
GM0063,het Bildt,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0070,Franekeradeel,Total,12870.0,12870.0,12870.0,12870.0,12870.0,12870.0,12870.0,12870.0,12870.0,12870.0,12870.0
GM0070,Franekeradeel,per Neutral,0.184344398,0.184344398,0.184344398,0.184344398,0.184344398,0.184344398,0.184344398,0.184344398,0.184344398,0.184344398,0.184344398
GM0070,Franekeradeel,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0072,Harlingen,Total,9913.0,9913.0,9913.0,9913.0,9913.0,9913.0,9913.0,9913.0,9913.0,9913.0,9913.0
GM0072,Harlingen,per Neutral,0.201814794,0.201814794,0.201814794,0.201814794,0.201814794,0.201814794,0.201814794,0.201814794,0.201814794,0.201814794,0.201814794
GM0072,Harlingen,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0074,Heerenveen,Total,31945.0,31945.0,31945.0,31945.0,31945.0,31945.0,31945.0,31945.0,31945.0,31945.0,31945.0
GM0074,Heerenveen,per Neutral,0.184516328,0.184516328,0.184516328,0.184516328,0.184516328,0.184516328,0.184516328,0.184516328,0.184516328,0.184516328,0.184516328
GM0074,Heerenveen,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
GM0079,Kollumerland en Nieuwkruisland,Total,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0
GM0079,Kollumerland en Nieuwkruisland,per Neutral,0.199919832,0.199919832,0.199919832,0.199919832,0.199919832,0.199919832,0.199919832,0.199919832,0.199919832,0.199919832,0.199919832
GM0079,Kollumerland en Nieuwkruisland,Biggest Party,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
GM0080,Leeuwarden,Total,68731.0,68731.0,68731.0,68731.0,68731.0,68731.0,68731.0,68731.0,68731.0,68731.0,68731.0
GM0080,Leeuwarden,per Neutral,0.194320831,0.194320831,0.194320831,0.194320831,0.194320831,0.194320831,0.194320831,0.194320831,0.194320831,0.194320831,0.194320831
GM0080,Leeuwarden,Biggest Party,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
