id,Country,Time,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
GM0003,Appingedam,Per Left MUN,0.1993491053581238,0.1962193548679352,0.1934621781110764,0.1909881383180618,0.1887249201536179,0.1866119056940079,0.1845954656600952,0.1826252192258835,0.1806514710187912,0.1786244809627533,0.1764993369579315
GM0003,Appingedam,Per neut MUN,0.5489355325698853,0.549386739730835,0.5497598052024841,0.5500507950782776,0.5502635836601257,0.5504104495048523,0.5505136847496033,0.5506086945533752,0.5507462024688721,0.5509907603263855,0.5514087080955505
GM0003,Appingedam,Per Right MUN,0.251715362071991,0.254393994808197,0.2567779719829559,0.2589610517024994,0.2610114514827728,0.262977659702301,0.2648907899856567,0.2667660415172577,0.2686024010181427,0.270384818315506,0.2720920145511627
GM0003,Appingedam,Total MUN,9479.0,9478.9990234375,9479.0,9479.0,9479.0,9479.0,9479.0,9479.0,9478.9990234375,9478.9990234375,9478.9990234375
GM0005,Bedum,Per Left MUN,0.2578611373901367,0.26442551612854,0.2710079252719879,0.2777680158615112,0.2848415672779083,0.2923372387886047,0.3003319501876831,0.3088659346103668,0.3179387748241425,0.327508419752121,0.337494283914566
GM0005,Bedum,Per neut MUN,0.5110960006713867,0.5024917721748352,0.4933871030807495,0.4835743010044098,0.4728745222091675,0.4611474573612213,0.4483027160167694,0.4343112111091614,0.4192136228084564,0.4031223654747009,0.3862157166004181
GM0005,Bedum,Per Right MUN,0.231042891740799,0.2330827414989471,0.2356049716472626,0.2386576682329178,0.242283895611763,0.2465153336524963,0.2513653635978699,0.2568228542804718,0.2628476619720459,0.2693692445755005,0.2762899994850159
GM0005,Bedum,Total MUN,8093.0,8092.99951171875,8093.0,8093.0,8093.00048828125,8093.0,8093.0,8093.00048828125,8093.0,8093.0,8093.00048828125
GM0007,Bellingwedde,Per Left MUN,0.1993643790483475,0.200115293264389,0.2019195407629013,0.2046190798282623,0.2080568373203278,0.2120711207389832,0.216497927904129,0.2211776077747345,0.2259635478258133,0.2307294011116028,0.2353731542825699
GM0007,Bellingwedde,Per neut MUN,0.4933851659297943,0.4777421653270721,0.4603874385356903,0.4414235949516296,0.421088695526123,0.3997423946857452,0.3778303265571594,0.3558299243450165,0.334194153547287,0.3133045136928558,0.2934463322162628
GM0007,Bellingwedde,Per Right MUN,0.3072505295276642,0.3221425414085388,0.337693065404892,0.3539573550224304,0.370854526758194,0.3881864547729492,0.4056718051433563,0.4229924380779266,0.4398423135280609,0.4559661448001862,0.4711805284023285
GM0007,Bellingwedde,Total MUN,7173.99951171875,7174.0,7173.99951171875,7174.0,7173.99951171875,7174.0,7174.0,7174.00048828125,7174.0,7174.0,7174.0
GM0009,Ten Boer,Per Left MUN,0.2745517194271088,0.2843915820121765,0.2946072518825531,0.305313378572464,0.3165572881698608,0.3283138871192932,0.3404879570007324,0.3529243171215057,0.3654263019561768,0.3777778744697571,0.3897646963596344
GM0009,Ten Boer,Per neut MUN,0.4909645915031433,0.4762369692325592,0.4605022966861725,0.4436149895191193,0.4255403578281403,0.4063655138015747,0.386297732591629,0.365645557641983,0.3447849750518799,0.3241172432899475,0.3040296137332916
GM0009,Ten Boer,Per Right MUN,0.2344836741685867,0.2393715232610703,0.2448905110359192,0.251071572303772,0.2579023241996765,0.2653205692768097,0.2732143104076385,0.2814300954341888,0.2897887229919434,0.2981049120426178,0.306205689907074
GM0009,Ten Boer,Total MUN,5510.0,5509.99951171875,5510.0,5510.00048828125,5510.0,5510.0,5510.0,5510.0,5510.0,5510.0,5510.0
GM0010,Delfzijl,Per Left MUN,0.195095032453537,0.19317327439785,0.1918029636144638,0.1909092664718628,0.1904290169477463,0.1903049796819687,0.1904812157154083,0.1908997744321823,0.1914980709552765,0.1922078281641006,0.1929561793804169
GM0010,Delfzijl,Per neut MUN,0.5332680344581604,0.5296826958656311,0.5253540277481079,0.5202639102935791,0.5144244432449341,0.50788414478302,0.5007334351539612,0.4931055903434753,0.485174149274826,0.4771459102630615,0.4692490696907043
GM0010,Delfzijl,Per Right MUN,0.2716369330883026,0.2771439552307129,0.2828430533409119,0.2888268232345581,0.2951465547084808,0.3018108606338501,0.3087853491306305,0.3159946501255035,0.3233278095722198,0.330646276473999,0.337794691324234
GM0010,Delfzijl,Total MUN,19625.0,19625.0,19625.0,19625.0,19625.0,19625.0,19625.0,19625.0,19625.0,19625.0,19625.001953125
GM0014,Groningen,Per Left MUN,0.3513545393943787,0.365285187959671,0.3791395723819733,0.3930889964103699,0.4072405993938446,0.4216339588165283,0.4362416863441467,0.4509769678115845,0.465706080198288,0.4802666306495667,0.4944878816604614
GM0014,Groningen,Per neut MUN,0.4572540819644928,0.4447732269763947,0.4314588308334351,0.4172259271144867,0.4020549058914185,0.3859976232051849,0.369178295135498,0.3517867624759674,0.3340635597705841,0.3162781894207001,0.2987035512924194
GM0014,Groningen,Per Right MUN,0.1913914233446121,0.189941480755806,0.1894015669822693,0.1896850764751434,0.1907044798135757,0.1923684626817703,0.1945799887180328,0.1972362250089645,0.2002303302288055,0.2034552097320557,0.2068085670471191
GM0014,Groningen,Total MUN,155895.0,155895.015625,155895.0,155895.0,155895.0,155895.0,155895.0,155895.0,155895.0,155895.0,155895.0
GM0015,Grootegast,Per Left MUN,0.1711487472057343,0.1702809780836105,0.1701641529798508,0.1707534044981003,0.1720040738582611,0.1738626658916473,0.1762619465589523,0.1791200935840607,0.1823437511920929,0.185833528637886,0.1894896030426025
